Model,Embedding,Classifier,Accuracy,Precision,Recall,F1
DS_content_tags_modelsize500epoch50,Content and tags,Nearest Neighbors,0.8756476683937824,0.9047619047619048,0.9300699300699301,0.9172413793103449
DS_content_tags_modelsize500epoch50,Content and tags,SVM RBF,0.9222797927461139,0.9571428571428572,0.9370629370629371,0.9469964664310955
DS_content_tags_modelsize500epoch50,Content and tags,Decision Tree,0.8393782383419689,0.8943661971830986,0.8881118881118881,0.8912280701754385
DS_content_tags_modelsize500epoch50,Content and tags,Gaussian Naive Bayes,0.9119170984455959,0.9315068493150684,0.951048951048951,0.9411764705882353
DS_content_tags_modelsize500epoch50,Content and tags,Random Forest,0.8393782383419689,0.8943661971830986,0.8881118881118881,0.8912280701754385
DS_content_tags_modelsize500epoch50,Content and tags,Ensemble,0.8860103626943006,0.9172413793103448,0.9300699300699301,0.923611111111111
DS_content_tags_modelsize500epoch50,Content and tags,Neural Net,0.917098445595855,0.9319727891156463,0.958041958041958,0.9448275862068966
